,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
JIAAJ230-16,Insecta,Insecta,0.81849,Hymenoptera,Hymenoptera,0.81849,Platygastridae,Scelionidae,0.81849,,Trissolcus,0.81849,,Trissolcus euschisti,0.81849
JIAAJ270-16,Insecta,Insecta,0.84941,Psocodea,Psocodea,0.84941,Caeciliusidae,Ectopsocidae,0.84941,,Ectopsocus,0.84941,,Ectopsocus californicus,0.84941
JIAAJ285-16,Insecta,Insecta,0.84477,Hemiptera,Hemiptera,0.84477,,Flatidae,0.84477,,Metcalfa,0.84477,,Metcalfa pruinosa,0.84477
JIAAK007-16,Insecta,Insecta,0.84075,Coleoptera,Coleoptera,0.84075,Elateridae,Elateridae,0.84075,,Dalopius,0.84075,,Dalopius pallidus,0.84075
JIAAK150-16,Insecta,Insecta,0.89775,Diptera,Diptera,0.89775,Chironomidae,Chironomidae,0.89775,,Limnophyes,0.89775,,Limnophyes brachytomus,0.89775
JIAAK159-16,Insecta,Insecta,0.85641,Diptera,Diptera,0.85641,Chironomidae,Chironomidae,0.85641,,Cricotopus,0.85641,,Cricotopus skirwithensis,0.85641
JIAAL023-16,Insecta,Insecta,0.85714,Blattodea,Blattodea,0.85714,Ectobiidae,Ectobiidae,0.85714,,Blattella,0.85714,,Blattella germanica,0.85714
JIAAL188-16,Insecta,Insecta,0.84722,Psocodea,Psocodea,0.84722,Caeciliusidae,Ectopsocidae,0.84722,,Ectopsocus,0.84722,,Ectopsocus californicus,0.84722
JIAAO105-16,Insecta,Insecta,0.89242,Diptera,Diptera,0.89242,Hybotidae,Hybotidae,0.89242,,Euhybus,0.89242,,Euhybus triplex,0.89242
JIAAP030-16,Insecta,Insecta,0.7974,,Diptera,0.7974,,Chironomidae,0.7974,,Limnophyes,0.7974,,Limnophyes brachytomus,0.7974
JIAAQ046-16,Insecta,Insecta,0.8633,Diptera,Diptera,0.8633,Sciaridae,Sciaridae,0.8633,,Cratyna,0.8633,,Cratyna perplexa,0.8633
JIAAQ061-16,Insecta,Insecta,0.94388,Diptera,Diptera,0.94388,Chloropidae,Chloropidae,0.94388,,Olcella,0.94388,,Olcella parva,0.94388
JIAAR140-16,Insecta,Insecta,0.84615,Hymenoptera,Hymenoptera,0.84615,Formicidae,Formicidae,0.84615,Labidus,Labidus,0.84615,,Labidus MAS001,0.84615
JIAAR155-16,Insecta,Insecta,0.8499099999999999,Hymenoptera,Hymenoptera,0.8499099999999999,Formicidae,Formicidae,0.8499099999999999,Labidus,Labidus,0.8499099999999999,,Labidus MAS001,0.8499099999999999
JIAAV039-16,Insecta,Insecta,0.93762,Hymenoptera,Hymenoptera,0.93762,Diapriidae,Diapriidae,0.93762,Trichopria,Trichopria,0.93762,,Trichopria verticillata,0.93762
JIAAV045-16,Insecta,Insecta,0.93268,Diptera,Diptera,0.93268,Sciaridae,Sciaridae,0.93268,Pseudolycoriella,Pseudolycoriella,0.93268,,Pseudolycoriella subbruckii,0.93268
JIAAV051-16,Insecta,Insecta,0.8769199999999999,Diptera,Diptera,0.8769199999999999,Cecidomyiidae,Cecidomyiidae,0.8769199999999999,,Sitodiplosis,0.8769199999999999,,Sitodiplosis mosellana,0.8769199999999999
JIAAW055-16,Insecta,Insecta,0.94218,Lepidoptera,Lepidoptera,0.94218,Gelechiidae,Gelechiidae,0.94218,Coleotechnites,Coleotechnites,0.94218,,Coleotechnites quercivorella,0.94218
JIAAW082-16,Insecta,Arachnida,0.99476,Diptera,Araneae,0.99476,Sciaridae,Thomisidae,0.99476,,Ozyptila,0.99476,,Ozyptila distans,0.99476
JIAAX068-16,Insecta,Insecta,0.92605,Diptera,Diptera,0.92605,Cecidomyiidae,Cecidomyiidae,0.92605,,Lestodiplosis,0.92605,,Lestodiplosis juniperina,0.92605
JIAAY050-16,Insecta,Insecta,0.88946,Diptera,Diptera,0.88946,Sciaridae,Sciaridae,0.88946,,Prosciara,0.88946,,Prosciara prosciaroides,0.88946
JIAAZ129-16,Insecta,Insecta,0.9305599999999999,Diptera,Diptera,0.9305599999999999,Sciaridae,Sciaridae,0.9305599999999999,Pseudolycoriella,Pseudolycoriella,0.9305599999999999,,Pseudolycoriella subbruckii,0.9305599999999999
JIAAZ169-16,Insecta,Insecta,0.86724,Diptera,Diptera,0.86724,Chironomidae,Culicidae,0.86724,,Anopheles,0.86724,,Anopheles barbirostris,0.86724
JIABA134-16,Insecta,Insecta,0.89255,Diptera,Diptera,0.89255,Chironomidae,Chironomidae,0.89255,,Camptocladius,0.89255,,Camptocladius stercorarius,0.89255
JIABC007-16,Insecta,Insecta,0.85399,Coleoptera,Coleoptera,0.85399,Phalacridae,Chrysomelidae,0.85399,,Psylliodes,0.85399,,Psylliodes affinis,0.85399
JIABC078-16,Insecta,Insecta,0.8923099999999999,Diptera,Diptera,0.8923099999999999,Chironomidae,Chironomidae,0.8923099999999999,,Camptocladius,0.8923099999999999,,Camptocladius stercorarius,0.8923099999999999
JIABC177-16,Insecta,Insecta,0.8676999999999999,Diptera,Diptera,0.8676999999999999,Sciaridae,Sciaridae,0.8676999999999999,,Claustropyga,0.8676999999999999,,Claustropyga acanthostyla,0.8676999999999999
JIABC244-16,Insecta,Insecta,0.83477,Hemiptera,Hemiptera,0.83477,Acanaloniidae,Acanaloniidae,0.83477,,Acanalonia,0.83477,,Acanalonia bivittata,0.83477
JIABD006-16,Insecta,Insecta,0.87586,Lepidoptera,Lepidoptera,0.87586,Oecophoridae,Geometridae,0.87586,oecoMalaise01,Crypsiphona,0.87586,,Crypsiphona ocultaria,0.87586
JIABD275-16,Insecta,Insecta,0.8178700000000001,Diptera,Lepidoptera,0.8178700000000001,Chironomidae,Cosmopterigidae,0.8178700000000001,,cosmoMalaise01,0.8178700000000001,,cosmoMalaise01 MalaiseMetz1051,0.8178700000000001
JIABE248-16,Insecta,Insecta,0.8306,Diptera,Diptera,0.8306,Sciaridae,Sciaridae,0.8306,,Claustropyga,0.8306,,Claustropyga refrigerata,0.8306
JIABF163-16,Insecta,Insecta,0.87285,Diptera,Diptera,0.87285,Phoridae,Phoridae,0.87285,Apocephalus,Conicera,0.87285,,Conicera similis,0.87285
JIABF267-16,Insecta,Insecta,0.8812399999999999,Diptera,Diptera,0.8812399999999999,Sciaridae,Sciaridae,0.8812399999999999,,Camptochaeta,0.8812399999999999,,Camptochaeta hirtula,0.8812399999999999
JIABF306-16,Insecta,Insecta,0.8615900000000001,Diptera,Diptera,0.8615900000000001,Ceratopogonidae,Psychodidae,0.8615900000000001,,Migonemyia,0.8615900000000001,,Migonemyia migonei,0.8615900000000001
JIABF349-16,Insecta,Insecta,0.8402200000000001,Diptera,Diptera,0.8402200000000001,Sciaridae,Sciaridae,0.8402200000000001,,Alpinosciara,0.8402200000000001,,Alpinosciara subtrivialis,0.8402200000000001
JIABF354-16,Insecta,Insecta,0.86116,Diptera,Diptera,0.86116,Chironomidae,Chironomidae,0.86116,,Orthocladius,0.86116,,Orthocladius dorenus,0.86116
JIABG244-16,Insecta,Insecta,0.88083,Diptera,Diptera,0.88083,Sciaridae,Sciaridae,0.88083,,Claustropyga,0.88083,,Claustropyga acanthostyla,0.88083
JIABG286-16,Insecta,Arachnida,0.99286,Diptera,Araneae,0.99286,Sciaridae,Thomisidae,0.99286,,Ozyptila,0.99286,,Ozyptila distans,0.99286
JIABG393-16,Insecta,Insecta,0.9012600000000001,Diptera,Diptera,0.9012600000000001,Psychodidae,Psychodidae,0.9012600000000001,,Psychoda,0.9012600000000001,,Psychoda alternata,0.9012600000000001
JICAI074-16,Insecta,Insecta,0.88428,Diptera,Diptera,0.88428,Sciaridae,Sciaridae,0.88428,,Claustropyga,0.88428,,Claustropyga acanthostyla,0.88428
JICAK140-16,Insecta,Insecta,0.88676,Hemiptera,Hemiptera,0.88676,Cicadellidae,Cicadellidae,0.88676,,Empoasca,0.88676,,Empoasca fabae,0.88676
JICAL007-16,Insecta,Insecta,0.81132,Coleoptera,Coleoptera,0.81132,Eucnemidae,Dermestidae,0.81132,,Dermestes,0.81132,,Dermestes maculatus,0.81132
JICAM084-16,Insecta,Insecta,0.82609,Hemiptera,Hemiptera,0.82609,,Acanaloniidae,0.82609,,Acanalonia,0.82609,,Acanalonia conica,0.82609
JICAM090-16,Insecta,Insecta,0.8776999999999999,Hymenoptera,Hymenoptera,0.8776999999999999,Platygastridae,Platygastridae,0.8776999999999999,,Leptacis,0.8776999999999999,,Leptacis tipulae,0.8776999999999999
JICAR028-16,Insecta,Insecta,0.83846,Hemiptera,Hemiptera,0.83846,,Flatidae,0.83846,,Geisha,0.83846,,Geisha distinctissima,0.83846
JICAU047-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAU105-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JICAU167-16,Insecta,Insecta,0.8504200000000001,Orthoptera,Diptera,0.8504200000000001,Gryllidae,Hybotidae,0.8504200000000001,,Euhybus,0.8504200000000001,,Euhybus triplex,0.8504200000000001
JICAV066-16,Insecta,Insecta,0.86271,Diptera,Diptera,0.86271,Cecidomyiidae,Cecidomyiidae,0.86271,,Campylomyza,0.86271,,Campylomyza dilatata,0.86271
JICAW048-16,Insecta,Insecta,0.8561799999999999,Hemiptera,Hemiptera,0.8561799999999999,Cicadellidae,Cicadellidae,0.8561799999999999,Xestocephalus,Xestocephalus,0.8561799999999999,,Xestocephalus fulvocapitatus,0.8561799999999999
JICAZ237-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Blastobasidae,Blastobasidae,1.0,blastoBioLep01,blastoBioLep01,1.0,blastoBioLep01 BioLep1040,blastoBioLep01 BioLep1040,1.0
JIAAA108-16,Insecta,Insecta,0.8587,Hemiptera,Hemiptera,0.8587,Cicadellidae,Cicadellidae,0.8587,Xestocephalus,Xestocephalus,0.8587,,Xestocephalus fulvocapitatus,0.8587
JIAAB201-16,Insecta,Insecta,0.8130200000000001,Hemiptera,Hemiptera,0.8130200000000001,Flatidae,Flatidae,0.8130200000000001,,Siphanta,0.8130200000000001,,Siphanta acuta,0.8130200000000001
JIAAG120-16,Insecta,Insecta,0.8556699999999999,Hemiptera,Hemiptera,0.8556699999999999,Cicadellidae,Cicadellidae,0.8556699999999999,Xestocephalus,Xestocephalus,0.8556699999999999,,Xestocephalus fulvocapitatus,0.8556699999999999
JIAAH037-16,Insecta,Insecta,0.8493200000000001,Hemiptera,Hemiptera,0.8493200000000001,Cicadellidae,Cicadellidae,0.8493200000000001,Xestocephalus,Xestocephalus,0.8493200000000001,,Xestocephalus fulvocapitatus,0.8493200000000001
JIAAH059-16,Insecta,Insecta,0.85,Hemiptera,Hemiptera,0.85,Cicadellidae,Cicadellidae,0.85,Xestocephalus,Xestocephalus,0.85,,Xestocephalus fulvocapitatus,0.85
JIAAH171-16,Insecta,Insecta,0.90427,Diptera,Diptera,0.90427,Cecidomyiidae,Cecidomyiidae,0.90427,,Vitisiella,0.90427,,Vitisiella brevicauda,0.90427
JIAAH185-16,Insecta,Insecta,0.9981300000000001,Blattodea,Blattodea,0.9981300000000001,Kalotermitidae,Kalotermitidae,0.9981300000000001,Glyptotermes,Glyptotermes,0.9981300000000001,Glyptotermes barbouri,Glyptotermes barbouri,0.9981300000000001
JIAAI025-16,Insecta,Insecta,0.8669,Diptera,Diptera,0.8669,Stratiomyidae,Stratiomyidae,0.8669,,Hermetia,0.8669,,Hermetia albitarsis,0.8669
JIAAI100-16,Insecta,Insecta,0.82,Hymenoptera,Hymenoptera,0.82,Scelionidae,Scelionidae,0.82,,Telenomus,0.82,,Telenomus remus,0.82
JIAAI143-16,Insecta,Insecta,0.89779,Diptera,Diptera,0.89779,Cecidomyiidae,Cecidomyiidae,0.89779,,Asteromyia,0.89779,,Asteromyia carbonifera,0.89779
JIAAI156-16,Insecta,Insecta,0.80985,Psocodea,Diptera,0.80985,,Mycetophilidae,0.80985,,Mycetophila,0.80985,,Mycetophila signatoides,0.80985
JIAAJ271-16,Insecta,Insecta,0.82906,Psocodea,Psocodea,0.82906,,Ectopsocidae,0.82906,,Ectopsocopsis,0.82906,,Ectopsocopsis cryptomeriae,0.82906
JIAAK102-16,Insecta,Insecta,0.8606699999999999,Diptera,Diptera,0.8606699999999999,Hybotidae,Anthomyiidae,0.8606699999999999,,Alliopsis,0.8606699999999999,,Alliopsis fractiseta,0.8606699999999999
JIAAK213-16,Insecta,Insecta,0.89845,Diptera,Diptera,0.89845,Chironomidae,Chironomidae,0.89845,,Limnophyes,0.89845,,Limnophyes brachytomus,0.89845
JIAAK260-16,Insecta,Insecta,0.84749,Hemiptera,Hemiptera,0.84749,Cicadellidae,Cicadellidae,0.84749,Xestocephalus,Xestocephalus,0.84749,,Xestocephalus fulvocapitatus,0.84749
JIAAL157-16,Insecta,Insecta,0.8917100000000001,Diptera,Diptera,0.8917100000000001,Chironomidae,Chironomidae,0.8917100000000001,,Smittia,0.8917100000000001,,Smittia sp. 16ES,0.8917100000000001
JIAAM005-16,Insecta,Insecta,0.9050199999999999,Hymenoptera,Hymenoptera,0.9050199999999999,Crabronidae,Crabronidae,0.9050199999999999,,Rhopalum,0.9050199999999999,,Rhopalum clavipes,0.9050199999999999
JIAAM022-16,Insecta,Insecta,0.81961,Coleoptera,Coleoptera,0.81961,Throscidae,Throscidae,0.81961,,Aulonothroscus,0.81961,,Aulonothroscus distans,0.81961
JIAAN035-16,Insecta,Insecta,0.80037,,Diptera,0.80037,,Chironomidae,0.80037,,Limnophyes,0.80037,,Limnophyes brachytomus,0.80037
JIAAP094-16,Insecta,Insecta,0.9982500000000001,Hymenoptera,Hymenoptera,0.9982500000000001,Formicidae,Formicidae,0.9982500000000001,Pseudomyrmex,Pseudomyrmex,0.9982500000000001,Pseudomyrmex oculatus,Pseudomyrmex oculatus,0.9982500000000001
JIAAQ059-16,Insecta,Insecta,0.86913,Diptera,Diptera,0.86913,Cecidomyiidae,Cecidomyiidae,0.86913,,Asteromyia,0.86913,,Asteromyia carbonifera,0.86913
JIAAQ075-16,Insecta,Insecta,0.73346,Hemiptera,Hemiptera,0.73346,,Aphididae,0.73346,,Cinara,0.73346,,Cinara pinea,0.73346
JIAAQ079-16,Insecta,Insecta,0.82171,Psocodea,Psocodea,0.82171,,Ectopsocidae,0.82171,,Ectopsocus,0.82171,,Ectopsocus meridionalis,0.82171
JIAAR028-16,Insecta,Insecta,0.85009,Diptera,Diptera,0.85009,Sciaridae,Sciaridae,0.85009,,Bradysia,0.85009,,Bradysia hilaris,0.85009
JIAAR164-16,Insecta,Insecta,0.8450700000000001,Hymenoptera,Hymenoptera,0.8450700000000001,Formicidae,Formicidae,0.8450700000000001,Labidus,Labidus,0.8450700000000001,,Labidus MAS001,0.8450700000000001
JIAAT092-16,Insecta,Insecta,0.85078,Coleoptera,Coleoptera,0.85078,Chrysomelidae,Carabidae,0.85078,,Cyclotrachelus,0.85078,,Cyclotrachelus constrictus,0.85078
JIAAU035-16,Insecta,Insecta,0.89184,Diptera,Diptera,0.89184,Cecidomyiidae,Cecidomyiidae,0.89184,,Asteromyia,0.89184,,Asteromyia carbonifera,0.89184
JIAAV010-16,Insecta,Insecta,0.80464,,Ephemeroptera,0.80464,,Caenidae,0.80464,,Caenis,0.80464,,Caenis latipennis,0.80464
JIAAX025-16,Insecta,Insecta,0.85992,Coleoptera,Coleoptera,0.85992,Coccinellidae,Latridiidae,0.85992,,Cortinicara,0.85992,,Cortinicara gibbosa,0.85992
JIAAZ108-16,Insecta,Insecta,0.8919400000000001,Diptera,Diptera,0.8919400000000001,Chironomidae,Chironomidae,0.8919400000000001,,Cricotopus,0.8919400000000001,,Cricotopus skirwithensis,0.8919400000000001
JIAAZ205-16,Insecta,Insecta,0.99823,Hymenoptera,Hymenoptera,0.99823,Formicidae,Formicidae,0.99823,,Pheidole,0.99823,,Pheidole fallax,0.99823
JIABA220-16,Insecta,Insecta,0.7969799999999999,Psocodea,Diptera,0.7969799999999999,,Culicidae,0.7969799999999999,,Anopheles,0.7969799999999999,,Anopheles nuneztovari,0.7969799999999999
JIABC089-16,Insecta,Insecta,0.8902,Diptera,Diptera,0.8902,Chironomidae,Chironomidae,0.8902,,Camptocladius,0.8902,,Camptocladius stercorarius,0.8902
JIABC172-16,Insecta,Insecta,0.9316200000000001,Diptera,Diptera,0.9316200000000001,Sciaridae,Sciaridae,0.9316200000000001,Pseudolycoriella,Pseudolycoriella,0.9316200000000001,,Pseudolycoriella subbruckii,0.9316200000000001
JIABE120-16,Insecta,Insecta,0.9418000000000001,Diptera,Diptera,0.9418000000000001,Sciaridae,Sciaridae,0.9418000000000001,,Dolichosciara,0.9418000000000001,,Dolichosciara flavipes,0.9418000000000001
JIABF008-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,1.0,ichneuMalaise01,ichneuMalaise01,1.0,,ichneuMalaise01 Malaise819,1.0
JIABF078-16,Insecta,Insecta,0.94167,Diptera,Diptera,0.94167,Sciaridae,Sciaridae,0.94167,,Dolichosciara,0.94167,,Dolichosciara flavipes,0.94167
JIABF248-16,Insecta,Insecta,0.90226,Diptera,Diptera,0.90226,Sciaridae,Sciaridae,0.90226,,Claustropyga,0.90226,,Claustropyga acanthostyla,0.90226
JIABF373-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster sumichrasti,Crematogaster sumichrasti,1.0
JIABG142-16,Insecta,Insecta,0.88062,Diptera,Diptera,0.88062,Sciaridae,Sciaridae,0.88062,,Camptochaeta,0.88062,,Camptochaeta hirtula,0.88062
JIABG166-16,Insecta,Arachnida,0.9926699999999999,Diptera,Araneae,0.9926699999999999,Sciaridae,Thomisidae,0.9926699999999999,,Ozyptila,0.9926699999999999,,Ozyptila distans,0.9926699999999999
JIABG221-16,Insecta,Insecta,0.88298,Diptera,Diptera,0.88298,Sciaridae,Sciaridae,0.88298,,Pseudosciara,0.88298,,Pseudosciara forceps,0.88298
JIABG384-16,Insecta,Insecta,0.9206300000000001,Diptera,Diptera,0.9206300000000001,Cecidomyiidae,Cecidomyiidae,0.9206300000000001,,Lestodiplosis,0.9206300000000001,,Lestodiplosis juniperina,0.9206300000000001
JICAH089-16,Insecta,Insecta,0.91595,Diptera,Diptera,0.91595,Cecidomyiidae,Cecidomyiidae,0.91595,,Vitisiella,0.91595,,Vitisiella brevicauda,0.91595
JICAH145-16,Insecta,Insecta,0.89899,Lepidoptera,Lepidoptera,0.89899,Gracillariidae,Gracillariidae,0.89899,malaiseGraci01,malaiseGraci01,0.89899,,malaiseGraci01 Malaise5556,0.89899
JICAH171-16,Insecta,Insecta,0.77483,Hemiptera,Hemiptera,0.77483,Aleyrodidae,Aleyrodidae,0.77483,,Bemisia,0.77483,,Bemisia tabaci,0.77483
JICAJ017-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Erebidae,Erebidae,1.0,Arugisa,Arugisa,1.0,,Arugisa BioLep71,1.0
JICAJ053-16,Insecta,Insecta,0.875,Coleoptera,Coleoptera,0.875,Elateridae,Elateridae,0.875,,Monocrepidius,0.875,,Monocrepidius exsul,0.875
JICAJ103-16,Insecta,Insecta,0.87737,Diptera,Diptera,0.87737,Hybotidae,Hybotidae,0.87737,,Platypalpus,0.87737,,Platypalpus pulicarius,0.87737
JICAJ151-16,Insecta,Insecta,0.93266,Diptera,Diptera,0.93266,Sciaridae,Sciaridae,0.93266,Pseudolycoriella,Pseudolycoriella,0.93266,,Pseudolycoriella subbruckii,0.93266
JICAK157-16,Insecta,Insecta,0.90378,Hemiptera,Hemiptera,0.90378,Cicadellidae,Cicadellidae,0.90378,,Dikrella,0.90378,,Dikrella cruentata,0.90378
JICAK167-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Crambidae,Crambidae,1.0,cramMalaise01,cramMalaise01,1.0,cramMalaise01 Malaise9409,cramMalaise01 Malaise9409,1.0
JICAL014-16,Insecta,Insecta,0.87312,Coleoptera,Coleoptera,0.87312,Elateridae,Elateridae,0.87312,,Monocrepidius,0.87312,,Monocrepidius exsul,0.87312
JICAL017-16,Insecta,Insecta,0.86027,Coleoptera,Diptera,0.86027,Brentidae,Tachinidae,0.86027,,Anisia,0.86027,,Anisia Janzen5197,0.86027
JICAP015-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Erebidae,Erebidae,1.0,Agylla,Agylla,1.0,Agylla BioLep06BE02,Agylla BioLep06BE02,1.0
JICAQ019-16,Insecta,Insecta,0.84053,Coleoptera,Coleoptera,0.84053,Mordellidae,Latridiidae,0.84053,,Corticarina,0.84053,,Corticarina cavicollis,0.84053
JICAR047-16,Insecta,Insecta,0.91667,Coleoptera,Coleoptera,0.91667,Elateridae,Elateridae,0.91667,,Aeolus,0.91667,,Aeolus mellillus,0.91667
JICAR103-16,Insecta,Insecta,0.90738,Diptera,Diptera,0.90738,Cecidomyiidae,Cecidomyiidae,0.90738,,Lestodiplosis,0.90738,,Lestodiplosis juniperina,0.90738
JICAS061-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JICAU140-16,Insecta,Insecta,0.87395,Coleoptera,Coleoptera,0.87395,Brentidae,Carabidae,0.87395,,Selenophorus,0.87395,,Selenophorus ellipticus,0.87395
JICAV087-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAX031-16,Insecta,Insecta,0.85225,Coleoptera,Coleoptera,0.85225,Chrysomelidae,Chrysomelidae,0.85225,,Longitarsus,0.85225,,Longitarsus atricillus,0.85225
JICAX058-16,Insecta,Insecta,0.84068,Coleoptera,Coleoptera,0.84068,Brentidae,Cerambycidae,0.84068,,Rhagium,0.84068,,Rhagium inquisitor,0.84068
JIAAA125-16,Insecta,Insecta,0.85913,Hemiptera,Hemiptera,0.85913,Cicadellidae,Cicadellidae,0.85913,Xestocephalus,Xestocephalus,0.85913,,Xestocephalus fulvocapitatus,0.85913
JIAAB006-16,Insecta,Insecta,1.0,Blattodea,Blattodea,1.0,Blattidae,Blattidae,1.0,blattidJanzen01,blattidJanzen01,1.0,blattidJanzen01 Janzen01,blattidJanzen01 Janzen01,1.0
JIAAD016-16,Insecta,Insecta,0.7766500000000001,Hymenoptera,Hymenoptera,0.7766500000000001,,Ichneumonidae,0.7766500000000001,,Zaglyptus,0.7766500000000001,,Zaglyptus varipes,0.7766500000000001
JIAAG024-16,Insecta,Insecta,0.85962,Coleoptera,Coleoptera,0.85962,Cleridae,Cleridae,0.85962,,Thanasimus,0.85962,,Thanasimus dubius,0.85962
JIAAI012-16,Insecta,Insecta,0.88506,Coleoptera,Coleoptera,0.88506,Cleridae,Cleridae,0.88506,,Thanasimus,0.88506,,Thanasimus dubius,0.88506
JIAAI125-16,Insecta,Insecta,0.90155,Diptera,Diptera,0.90155,Cecidomyiidae,Cecidomyiidae,0.90155,,Sitodiplosis,0.90155,,Sitodiplosis mosellana,0.90155
JIAAI155-16,Insecta,Insecta,0.84906,Psocodea,Psocodea,0.84906,Caeciliusidae,Ectopsocidae,0.84906,,Ectopsocus,0.84906,,Ectopsocus californicus,0.84906
JIAAJ017-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,1.0,Camponotus sanctaefidei,Camponotus sanctaefidei,1.0
JIAAJ141-16,Insecta,Insecta,0.86,Lepidoptera,Lepidoptera,0.86,Tineidae,Geometridae,0.86,,Melanolophia,0.86,,Melanolophia canadaria,0.86
JIAAK267-16,Insecta,Insecta,0.84896,Hemiptera,Hemiptera,0.84896,Cicadellidae,Cicadellidae,0.84896,Xestocephalus,Xestocephalus,0.84896,,Xestocephalus fulvocapitatus,0.84896
JIAAL160-16,Insecta,Insecta,0.90351,Diptera,Diptera,0.90351,Cecidomyiidae,Cecidomyiidae,0.90351,,Sitodiplosis,0.90351,,Sitodiplosis mosellana,0.90351
JIAAM048-16,Insecta,Insecta,0.9,Diptera,Diptera,0.9,Cecidomyiidae,Cecidomyiidae,0.9,,Sitodiplosis,0.9,,Sitodiplosis mosellana,0.9
JIAAN026-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Monomorium,Monomorium,1.0,Monomorium pharaonis,Monomorium pharaonis,1.0
JIAAO206-16,Insecta,Insecta,0.87737,Coleoptera,Coleoptera,0.87737,Staphylinidae,Staphylinidae,0.87737,,Ecitophya,0.87737,,Ecitophya simulans,0.87737
JIAAP069-16,Insecta,Insecta,0.82479,Coleoptera,Coleoptera,0.82479,Throscidae,Throscidae,0.82479,,Aulonothroscus,0.82479,,Aulonothroscus distans,0.82479
JIAAP109-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Braconidae,Braconidae,1.0,Lytopylus,Lytopylus,1.0,Lytopylus sergiobermudezi,Lytopylus sergiobermudezi,1.0
JIAAP129-16,Insecta,Insecta,0.74249,Hemiptera,Hemiptera,0.74249,,Aphididae,0.74249,,Cinara,0.74249,,Cinara pinea,0.74249
JIAAR138-16,Insecta,Insecta,0.84615,Hymenoptera,Hymenoptera,0.84615,Formicidae,Formicidae,0.84615,Labidus,Labidus,0.84615,,Labidus MAS001,0.84615
JIAAS016-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster sumichrasti,Crematogaster sumichrasti,1.0
JIAAV007-16,Insecta,Insecta,0.79715,,Ephemeroptera,0.79715,,Caenidae,0.79715,,Caenis,0.79715,,Caenis latipennis,0.79715
JIAAW039-16,Insecta,Insecta,0.81293,Coleoptera,Lepidoptera,0.81293,Silvanidae,Blastobasidae,0.81293,,Blastobasis,0.81293,,Blastobasis taurusella,0.81293
JIAAZ061-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Eciton,Eciton,1.0,Eciton burchellii,Eciton burchellii,1.0
JIABA148-16,Insecta,Insecta,0.86824,Diptera,Diptera,0.86824,Chironomidae,Culicidae,0.86824,,Anopheles,0.86824,,Anopheles barbirostris,0.86824
JIABA264-16,Insecta,Insecta,0.82214,Hemiptera,Hemiptera,0.82214,Cicadellidae,Cicadellidae,0.82214,,Chlorotettix,0.82214,,Chlorotettix unicolor,0.82214
JIABB127-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Braconidae,Braconidae,1.0,Notiospathius,Notiospathius,1.0,Notiospathius Malaise5588,Notiospathius Malaise5588,1.0
JIABB182-16,Insecta,Insecta,0.8556900000000001,Orthoptera,Diptera,0.8556900000000001,Gryllidae,Hybotidae,0.8556900000000001,,Euhybus,0.8556900000000001,,Euhybus triplex,0.8556900000000001
JIABC246-16,Insecta,Insecta,0.81229,Hemiptera,Hemiptera,0.81229,Flatidae,Flatidae,0.81229,,Siphanta,0.81229,,Siphanta acuta,0.81229
JIABC255-16,Insecta,Insecta,0.84896,Psocodea,Psocodea,0.84896,Caeciliusidae,Caeciliusidae,0.84896,,Valenzuela,0.84896,,Valenzuela sp. 1EM&KJ,0.84896
